product_upc,product_name,item_brand_name,MARKETING_COPY,product_image_url
816645029357,"INVISIBLE BLURRING LOOSE POWDER, MATTIFY",HONEST,"Our silky loose powder helps blur, mattify and set makeup with a cake-free, crease-free formula that blends invisibly into a range of skin tones. Formulated without talc, this translucent finishing veil helps absorbs surface oils and minimizes shine, leaving only a beautiful soft-focus finish. Dermatologist tested. Made without: Parabens; Talc; Silicones; Mineral oil; Paraffins; Synthetic fragrances. Our honest purpose to empower people to live happy, healthy lives. Not tested on animals. FSC mix packaging.",https://target.scene7.com/is/image/Target/GUEST_7d56205b-54e8-4e6f-8971-fd116730bf72
71249382400,325 Eggshell Light Full Wear More than Concealer,L'Oréal Paris,More than concealer.,https://target.scene7.com/is/image/Target/GUEST_1a227acc-9eb9-42e1-b30a-37ff967e5381
190679000019,Coconut Milk Shampoo,Herbal Essences,"Moisturize and protect hair from damage with Herbal Essences Coconut Milk Shampoo. Our real botanicals are certified by Royal Botanic Gardens, Kew, a leading expert on plants. This dermatologist-tested shampoo hydrates from root to tip for hair that’s more manageable.Crafted with our signature blend of real botanicals, Coconut Milk Shampoo infuses hair with the moisture it needs for hair that’s less prone to damage and split ends. Color-safe and pH-balanced, this hydrating shampoo infuses notes of vibrant coconut, a bouquet of white florals, and vanilla into your hair, leaving it soft and silky.Lather, rinse, and repeat with ease knowing your shampoo is paraben-free, colorant-free, certified PETA cruelty-free, and made with at least 90% natural-origin ingredients.* Also, it's packaged in recylced plastic. Discover the wonders of nature—selected by experts, blended by us.*Purified water and natural-source ingredient materials with limited processing.",https://target.scene7.com/is/image/Target/GUEST_ae63afe1-0bec-4518-aa0b-81abd1c4bfc6
363824020662,Maximum Strength Cold & Flu For Ages 12+ Liquid,Mucinex,In Each 20 ml: Other Information: Each 20 ml Contains: Sodium 12 mg. Store at 20-25 degrees C (68-77 degrees F). Do not refrigerate.,https://target.scene7.com/is/image/Target/GUEST_bf6e93df-2ff8-4b01-9231-219a79744f1f
35000393753,Complete Morning Sun Fabric Conditioner,Suavitel,6.4 in x 8.0 in (16.2 cm x 20.3 cm) sheets. Superior technology (Provides Fast Dry Benefit vs Suavitel Regular Dryer Sheets). Reduces static. Wrinkle reduction. Fast dry (after 5 washes; tested on cotton and cotton-polyester swatches; vs detergent alone). Try adding Suavitel dryer sheets to: drawers; cars; closets; suitcases; gym bags. Save Water: www.colgate.com/savewater. www.suavitel.com. Questions: 1-800-443-0602; www.suavitel.com.,https://target.scene7.com/is/image/Target/GUEST_2ba6ec69-a783-4487-b889-fe93378eeff8
44000050948,SALT & VINEGAR CRISP & THINS POTATO AND WHEAT CHIPS,RITZ,"Nabisco. Oven baked. Deliciously thin chips, richly flavored and oven-baked! Topped with sea salt.",https://target.scene7.com/is/image/Target/GUEST_bc52ae54-0594-4577-b4c0-f55884b49715
44000060411,Oreo Birthday Cake Flavor Creme Chocolate Sandwich Cookies Family Size 17 oz,Oreo,"Cocoa life: 100% sustainably sourced cocoa. At Oreo, we're all about the good stuff. Through our partnership with cocoa life, we help support sustainable cocoa sourcing. Cocoa life works together with farmers to grow cocoa in ways that help protect people & planet. For more information, visit cocoalife.org.",https://target.scene7.com/is/image/Target/GUEST_b44ac9ed-1d4b-4111-bac2-f6bf7933a156
71627010437,"Fully Cooked Chicken Breast Chunks, Breaded Chicken Breast Chunks",Empire Kosher,"Per 84 g Serving: 140 calories; 1 g sat fat (5% DV); 340 mg sodium (14% DV); 0 g sugars; 16 g protein (32% DV). All white meat. Family farm raised poultry. Never ever administered antibiotics. Breaded all white meat chicken breast chunks. Fully cooked - just heat & eat. Empire Kosher poultry is raised on family farms, fed an-all vegetarian diet and grows without the use of antibiotics, steroids and added hormones (Federal regulations prohibit the use of added growth hormones and steroids in poultry). Our agricultural practices respect and protect our resources, just as we care for the well being of our workers and animals. Empire Kosher's strict kosher standards are certified by two highly regarded agencies. Inspected for wholesomeness by US Department of Agriculture. www.empirekosher.com. Facebook. Facebook.com/empirekosherpoultry. We care. For recipes or information: call us at 800-367-4734 or visit us at www.empirekosher.com. Reclosable for freshness. Fed an all vegetarian diet humanely raised (Meets Empire kosher brand’s humane policy for raising chickens on family farms in a stress-free environment). Product of USA.",https://target.scene7.com/is/image/Target/GUEST_28606a9a-a420-4364-bca1-b08e321cebac
855165005779,CHARDONNAY VINTAGE 2013,MEIOMI,"Unifying grapes from California's most notable wine growing regions, our chardonnay vineyards offer the true expression of their respective appellations. Carefully blended to achieve balance, complexity and richness of flavor. With a soft hand in the cellar and gentle winemaking techniques, the wine evolves into an elegant balance of spice and fruit, weight and restraint. Meiomi (May-oh-mee), meaning coast, truly symbolizes the origin of this chardonnay, which embodies the characters of California's most notable wine growing regions. Smooth, opulent layers of stone fruit and hints of citrus and apple are heightened by sweet smells of ripe tropical fruit, honey and baking spices. The full flavors are highlighted by minerality and juiciness in the palate and a rich, plush finish. The wines are carefully crafted so that these characteristics continue to enhance and build on each other for an evocative and memorable chardonnay.",https://target.scene7.com/is/image/Target/GUEST_262321fc-5961-4e7d-a4d1-b747094c6701
31200020857,100% pure UNSWEETENED CRANBERRY JUICE FROM CONCENTRATE,Ocean Spray,"100% unsweetened cranberry juice from concentrate. No artificial colors, flavors or preservatives. 60 calories per serving. Gluten free. No sugar added (Not a low calorie food - see nutrition facts for sugar and calorie content). Non-GMO (Does not contain genetically engineered ingredients). Each bottle made from the juice of 850+ cranberries. Pasteurized. One ingredient. One of a kind berry. One of a kind benefits. The powerful elements found in cranberries can help cleanse and purify your body. Enjoy pure cranberry on its own, with sparkling water or in a smoothie! 1 cup of fruit (each 8 oz. glass is equal to 1 cup of fruit. The USDA MyPlate recommends a daily intake of 2 cups of fruit for a 2,000 calorie diet). Tastes good. Good for you! how2recycle.info. Thanks for choosing Ocean Spray: For questions or comments please call 1-800-662-3263. Please have the entire package handy.",https://target.scene7.com/is/image/Target/GUEST_ee641b6d-faa5-4d19-a633-c44c574aeb9f
14500019295,Brids Eye Shredded Brussels Sprouts 10 oz,Brids Eye,"In a parmesan garlic sauce, lightly seasoned with salt & black pepper. No artificial flavors. Per 1-1/4 Cup: 90 calories; 1 g sat fat (5% DV); 370 mg sodium (16% DV); 3 g total sugars. Steam fresh cooks in the bag. No artificial colors. www.birdseye.com. how2recycle.info. SmartLabel: Scan or call 1-888-327-9060 for more food information. Questions or comments, visit us at www.birdseye.com or call 1-888-327-9060.",https://target.scene7.com/is/image/Target/GUEST_ead5c237-4197-498c-950f-8cb7b77c99b3
731509566741,imPRESS Press-On Manicure Tweetheart BIP240 Nails 1 ea,imPRESS,"New. No glue needed. 30 nails including 6 accents. A gel nail breakthrough! One-step gel manicure. Safe on natural nails. Hassle-free removal. Kit Contains: 30 nails, prep pad, mini file, manicure stick. Slimmer yet stronger. Tapered cuticle. Contoured fit. Pantented super hold adhesive. imPRESSmanicure.com. Made in China.",https://target.scene7.com/is/image/Target/GUEST_33720e86-8215-4065-baa5-f65ef0734221
14100075226,Pepperidge Farm Tahoe Crispy White Chocolate Macadamia Cookies 8 ea,Pepperidge Farm,"Contains bioengineered food ingredients. The ingredients from soy and sugar in this product come from genetically modified crops. Learn more at pepperidgefarm.com. Baked with big chocolate chunks. If you're going to have a cookie, have a cookie. Baked with care and rich white chocolate, crunchy macadamia nuts, creamery butter, cage-free eggs, real vanilla extract. Satisfaction guaranteed. For questions or comments, please call 1-888-737-7374. Thank you. pepperidgefarm.com. Baked in U.S.A.",https://target.scene7.com/is/image/Target/GUEST_e3eb4ab3-9f98-4aa0-be19-ef6419e7ad72
37000605546,"Tide Liquid Laundry Detergent, Original, 107 loads, 154 fl oz, HE Compatible",Tide,HE turbo clean. 25 weeks of clean (based on an average 3 loads per week). Contains no phosphate. Formula made with 100% renewable wind power electricity. 100% recyclable bottle.,https://target.scene7.com/is/image/Target/GUEST_c502f64a-347e-4749-8d2e-f32faed2ad61
16000440302,"Betty Crocker Angel Food Cake Mix, 16 oz",Betty Crocker,"Per 1/12 Package: 140 calories; 0 g sat fat (0% DV); 320 mg sodium (14% DV); 23 g total sugars. Contains bioengineered food ingredients. Learn more at Ask.GeneralMills.com. Just add water! The Red Spoon Promise: The Red Spoon is my promise of great taste, quality and convenience. This is a product you and your family will enjoy. I guarantee it. www.BettyCrocker.com. how2recycle.info. See bettycrocker.com/cakes for more tips & ideas! Anything is possible with Betty. Recipes & tips party ideas inspiration bettycrocker.com/cakes. Certified 100% recycled paperboard. Carbohydrate Choices: 2",https://target.scene7.com/is/image/Target/GUEST_cc70a878-662a-4085-ab4a-bde5fbce1cd4
44600324197,"LAUNDRY SANITIZER, ACTIVE FRESH",CLOROX,"Clorox® Laundry Sanitizer gets right to the source of tough fabric odors while killing 99.9% of odor-causing bacteria. This in-wash product penetrates deep into fibers to eliminate laundry odors and tough stains, as it leaves behind a fresh clean scent. The bleach-free formula sanitizes full laundry loads and removes odor-causing bacteria, including odors that detergents may leave behind. Perfect for the unexpected diaper blowout, food and pet odors, stinky towels, sweaty clothes, children’s sports uniforms and anything else life throws at you. This liquid formula sanitizes in the rinse cycle to help freshen up fabrics and extend the life of your garments by eliminating odors. Safe for colored fabrics and whites, and compatible for all machines. Power through life’s laundry challenges and eliminate tough odors at their source with the Clorox® brand you can trust.",https://target.scene7.com/is/image/Target/GUEST_d9e16aed-7d92-490f-a776-113dd3592a53
37000448006,Daybreak Fresh  Detergent,Tide,2 in 1 powerful detergent + fresh scent. Cleans in cold water. Clothes longevity. Concentrated formula vs. formula as of 03/01/20. Contains no phosphate. 100% recyclable bottle.,https://target.scene7.com/is/image/Target/GUEST_c318bf4a-bbca-48d6-b3ee-8bd2408f5c59
85200001019,Chardonnay Alcohol-Removed Wine,Fre,"Handcrafted in tradition. True happiness lies in the freedom to be yourself. The sophisticated alternative. With its deep golden hue, and tropical fruit flavors that waft from the glass, our alcohol-removed Chardonnay makes any occasion special. Rich, creamy apple flavors mingle with crisp citrus notes on your palate, concluding with an enjoyably tart finish.",https://target.scene7.com/is/image/Target/GUEST_af1e0665-0efd-4402-8e42-7834a5789103
84114113917,Kettle Brand Backyard Barbeque Potato Chips 8.5 oz,Kettle Brand,"Great taste - naturally. Our Natural Promise: Non-GMO Project verified; gluten free. Since 1982. Here at Kettle Brand we take great pride in the community & the world we live in. In Salem OR. We re-introduced native plants to our 2 acre wetland & have watched wildlife return including a family of herons. In Beloit WI. We planted 5 acres of native tallgrass prairie now alive with a variety of song birds, in Beloit, WI.",https://target.scene7.com/is/image/Target/GUEST_31483fe6-fbae-409e-b11c-0acaf3849a20
767707001746,SKELLIG 100% NATURAL CHEESE,KERRYGOLD,"Milk from Irish grass-fed cows. In Ireland, cows graze on the green pastures of small family farms. Their milk is churned to make Kerrygold butter & cheeses.",https://target.scene7.com/is/image/Target/GUEST_d87cc797-9614-4fbf-acdf-d6fb2d1c2abc
44000004309,reduced fat 100% WHOLE GRAIN SNACKS,WHEAT THINS,"No artificial flavors or colors. Per 16 Pieces: 120 calories; 0.5 g sat fat (3% DV); 200 mg sodium (9% DV); 4 g total sugars. 21 g whole grain per 29 g serving. 100% whole grain. Wheat Thins Reduced Fat Snacks have 21 g whole grain per 29 g serving. Nutritionists recommend eating 48g or more of whole grains throughout the day. 25% less fat than original wheat thins. Reduced fat wheat thins contain 3.5 g fat per serving compared to 5 g in Original Wheat Thins. Open for 100% awesome! Rah rah-reduced fat. Goodness. That is baked into a wholesome snack where less is more. BHT added to packaging material to preserve freshness. This package is sold by weight, not by volume. If it does not appear full when opened, it is because contents have settled during shipping and handling. wheatthins.com. SmartLabel. Visit us at: wheatthins.com 1-800-622-4726. Please have package available. 100% recycle paperboard. Minimum 35% post-consumer content. Keep It Going: Please recycle this carton. Rah rah-reduced fat 100% whole grain Wheat Thins.\nGoodness that is baked into a wholesome snack where less is more.",https://target.scene7.com/is/image/Target/GUEST_2f0a7834-5a15-4a39-8a3c-571d7db60d89
36632039316,"Two Good Mixed Berry Low Fat Lower Sugar Gluten Free Greek Yogurt, 5.3 Oz. Cups, 4 Count",Two Good,"Brighten your day with a cup of Two Good Mixed Berry Greek Low-Fat Yogurt. It’s a smooth, creamy, lower sugar yogurt packed with strawberry, blueberry and raspber-ry flavor. Every 5.3 oz serving is an irresistible delight with 80 calories, 2g of total sugar, and 12g of protein. Even better, it’s conveniently packaged in single-serve yogurt cups for easy, on-the-go enjoyment\n\n*Two Good has 80% less sugar (2g per 5.3 oz) than average Greek yogurt (10g per 5.3 oz)\n**Not a medical food.\nTwo Good is many things, but it’s not two good to be true. Our deliciously creamy Greek yogurt is made with a patent-pending, slow-straining process that leaves it with 80% less sugar than average Greek yogurts.* As a part of the B Corp community, we’re committed to doing more with less and creating products that are both good for your taste buds and good for the planet. Doing good is about to become a whole lot more delicious.",https://target.scene7.com/is/image/Target/GUEST_87982c22-8867-4148-97bc-f3625293a8c1
43000079294,"Kool-Aid Jammers Artificially Flavored Drink, Zero Sugar Tropical Punch, 10 ct. Box",Kool-Aid,"Fun tastes so good with Kool-Aid Jammers Zero Sugar Artificially Flavored Tropical Punch Flavored Drink Pouches. These tropical punch drink pouches have the same great taste of regular Kool-Aid Jammers, but with zero sugar and zero calories. Our drink pouches are easy to grab and take on-the-go with you. Packed in a convenient drink pouch, kids can enjoy this fun drink at home, at the beach, or packed in their lunches. Each box contains ten 6 fluid ounce pouches making for a great birthday party drink for kids. We made flavorful fun easy with a rainbow of flavors available!",https://target.scene7.com/is/image/Target/GUEST_ff7582b3-1ba7-4028-b4d3-fc1d524ffc76
747479000123,Bolognese Sauce,Rao's,Since 1896. Premium traditionally crafted. Over 120 years in the making.,https://target.scene7.com/is/image/Target/GUEST_08cf0af6-16f3-4d95-87ba-3d04afe88517
75609194603,REGENERIST ADVANCED ANTI-AGING BROAD SPECTRUM SPF 30 SUNSCREEN MOISTURIZE MICRO-SCULPTING CREAM,OLAY,"Other Information: Protect this product from excessive heat and direct sun. Instantly diminishes the look of wrinkles and protects. What is Does: Helps protect against harmful UV rays that cause sunburn. Hydrates to visibly firm skin for a lifted look. How it Works: Advanced hydrating formula, supercharged with skin-plumping Amino-peptide complex II, delivers anti-aging ingredients deep into skin's surface to regenerate for visibly younger looking skin. Broad spectrum SPF30 UVA/UVB protection.    www.olay.com. www.pg.com. Questions or comments? Call 1-800-285-5170. For more information, visit www.olay.com.",https://target.scene7.com/is/image/Target/GUEST_aeb2e1c0-0e8c-4972-b38c-edbee594c39c
8274444445,"Reed's, Extra Ginger Brew",Reed's,"Contains no: gluten, GMO's, preservatives or caffeine. Non GMO Project verified. nongmoproject.org. All natural. America's no. 1 ginger beer. Made from fresh ginger. Craft ginger beer. Non-alcoholic. 100% more ginger than original for extra bite. Demand real! Enjoy our world-famous, Jamaican-inspired recipe, made with real fresh ginger root, natural fruit juices, honey and spices. Perfect straight-up or mixed. Reed's pioneered craft ginger beer in the US and remains America's best-selling choice. It is packed with fresh ginger - known globally for its many health benefits and stimulating properties. Reed's freshers with an invigorating ginger bite, a surprisingly smooth finish and a warm afterglow. All-natural, real ingredients and nothing else - no flavorings, no colorings, no preservatives. Medium spice level. Smooth medium spice. All natural Jamaican style ginger beer. www.drinkreeds.com. Consumer Inquiries: consumer(at)reedsinc.com. 201 Merritt 7, Norwalk, CT 06851 1-8000-99-Reeds. Zero sugar original. Zero sugar extra. Zercrafo sugar strongest. Original. Extra. Strongest.",https://target.scene7.com/is/image/Target/GUEST_ea9c226e-2e26-4d51-a153-9f025c74e5f5
77326457795,"ANTIPERSPIRANT DEODORANT FOR WOMEN, COCONUT LAVENDER",TOM'S OF MAINE,"Stay dry and smell great all day with Tom's of Maine Antiperspirant Deodorant for Women. This antiperspirant is clinically proven to provide 48-hour wetness and odor protection. With no artificial ingredients, this deodorant uses olive leaf extract to fight odor-causing bacteria and Coconut Lavender scent to keep you feeling fresh.",https://target.scene7.com/is/image/Target/GUEST_2722a201-f2d3-45ac-8fb3-791b30bd88da
29700001476,ROASTED GARLIC MASHED POTATOES WITH PARSLEY,IDAHOAN,Made with 100% real Idaho potatoes perfectly blended with roasted garlic & parsley. Homemade taste in minutes. 4 (1/2 cup) servings.,https://target.scene7.com/is/image/Target/GUEST_fa9d91f3-b70f-43eb-87d1-ff37be4e9514
70829508469,BLEU CHEESE SALAD DRESSING & DIP,BOB'S,Bob's Bleu Cheese dressing & dip made with real bleu cheese. Great on salads and as a dip. Use as a topping on a baked potato. Spread on hamburgers or sandwiches. Substitute for mayonnaise in potato or macaroni salad. how2recycle.info.,https://target.scene7.com/is/image/Target/GUEST_43b3319f-ae35-4396-833a-45f4dbfd2187
44000033385,Chips Ahoy! Original Cookies Family Size 18.2 oz,Chips Ahoy!,Real chocolate chip cookies. Slit appears when opened sealed.,https://target.scene7.com/is/image/Target/GUEST_cc2be1a9-93d5-4a2e-a1e2-796623be4472
184745003004,2013 CABERNET SAUVIGNON,WINES OF SUBSTANCE,"Introduced in 2015, the Substance brand was conceived with a single-minded vision: to produce the best value-priced Cabernet Sauvignon in America. Substance ‘Cs’ Cabernet Sauvignon is made with traditional winemaking techniques: natural fermentations, barrel-aging and bottled unfiltered and unfined. In essence, Charles makes Substance ‘Cs’ with small batch winemaking integrity on an unprecedented scale.",https://target.scene7.com/is/image/Target/GUEST_af0b632d-1f3a-4ce5-b613-241e3d3d565e
12000171529,Bubly Sparkling Water Strawberry 12 Fl Oz 8 Count Cans,Bubly,No sweeteners. All smiles. Go fizz or go home.,https://target.scene7.com/is/image/Target/GUEST_82568ac0-a27c-482f-a5aa-ca1720bdc597
52000204063,Gatorade G2 Lower Sugar Thirst Quencher Grape Artificially Flavored 20 Fl Oz,Gatorade,"Our lightest way to help replace what you sweat out.  G2 hydrates with the same electrolyte formula of Gatorade Thirst Quencher, but has less than half the carbs and calories of the Original G.",https://target.scene7.com/is/image/Target/GUEST_6bb2e17b-b204-4489-b55d-49e74ef68263
312843589315,Phillips' Advanced Pro-Regularity Daily Probiotic Vegetarian Capsules 24 ea Box,Phillips',"No 1 most clinically studied strains (based on total number of studies on individual strains (among leading brands)). Naturally helps break the cycle of constipation (occasional constipation). Same regularity benefit as 6 bowls of shredded wheat. Why take Phillips advanced pro-regularity? It's our most advanced probiotic yet - a natural way to get regular, with ingredients that are clinically proven regular + comfortable. How does it work? It has a 100% Natural blend of 3 probiotic strains with a total of 8 billion CFUs, They help to replenish good bacteria and balance your gut: 1. Bifidobacterium animalis, BB-12 - supports regularity. 2. Lactobacillus rhamnosus GG- helps with occasional gas and bloating. 3. Lactobacillus acidophilus, LA-5 - supports gut health. When should you use it? Take daily to get ahead of your occasional constipation cycle, caused by changes in everyday life, such as diet, stress and travel. Pro-regularity daily probiotic. Get going naturally! Our Promise: No artificial sweeteners.",https://target.scene7.com/is/image/Target/GUEST_a42d5f6e-8c08-4813-a5bd-2bf76f7b71a0
636251742118,Stone IPA Beer 19.2 fl oz,Stone,"The iconic west coast style IPA. Enjoy fresh. This is the IPA that put us on the map. Long before IPAs were craft brewing's most prominent beer style, this beer was in our lineup. Distinguished by bright hop fruitiness, piney vibrancy and tantalizing bitterness, Stone IPA has stood tall as the epitome of the West Coast style IPA since 1997. Stone IPA has inspired countless others, including all of our myriad of IPAs, double IPAs and triple IPAs that have collectively earned our reputation as one of the most passionate and artful hop-driven breweries on the planet. Gargoyles are historically known as protectors against evil spirits. Since the beginning, our Stone Gargoyle has represented our ceaseless quest to create the most awesome beers imaginable. Think of the gargoyle as the big friend that's got your back. Ever vigilant, ever watchful, and ever your humble servant. Hops: Magnus, Chinook, Centennial, Azacca, Calypso, Ella, Vic Secret. Flavor Notes: Lemon peel, tropical, dank.",https://target.scene7.com/is/image/Target/GUEST_d9920486-c4b8-4f87-8b80-a00fd47ecd5f
17800151313,"Purina ONE High Protein, Healthy Weight Dry Cat Food, +Plus Ideal Weight With Turkey - 7 lb. Bag",One,"Calorie Content (fed) (ME): 3704 kcal/kg, 400 kcal/cup. Animal feeding tests using AAFCO procedures substantiate that Purina One Ideal Weight provides complete and balanced nutrition for maintenance of adult cats. Natural with added vitamins, minerals & nutrients adult cat food. No artificial flavors. High protein. No artificial preservatives. Purposeful Nutrition: For lifelong whole body health. No.1 Ingredient is real turkey. Veterinarian recommended. Helps cats maintain a healthy metabolism & burn fat. See the Differences Purposeful Nutrition Can Make: Every ingredient in this recipe has a purpose - made with 42% protein, including real turkey as the No. 1 ingredient, 0% fillers, and no artificial flavors or preservatives. L-carnitine and other high-quality nutrients help cats burn fat and maintain a healthy metabolism. Burn Fat & Maintain a Healthy Metabolism: Nutrient blend helps your cat's body burn fat more efficiently. Strong Immune System: Supported by an antioxidant-rich blend of vitamins E & A and other nutrients. Strong Muscles, Including a Healthy Heart: High protein helps promote lean body mass and muscle. Healthy Skin & Coat: Supported by omega-6 fatty acids, vitamins & minerals. Taste Appeal: Deliciously crunchy bites help keep your cat coming back meal after meal. Crafted with Real Ingredients: Real turkey helps provide the protein your cat needs. Wholesome Grains: Help provide nutrients and carbohydrates for healthy energy. Accents of real vegetables including real carrots and peas. Purina - Your pet, our passion. The Purina Promise: Our promise to you is sealed inside every package - including this one. Every ingredient we source and every facility we own is held to our highest standards for quality, safety and the never-ending pursuit of breakthrough nutrition. Pets are our passion. Safety is our promise. Progress is our pledge. Protein-rich crunchy bites. Strong immune system. Radiant coat. Healthy energy.  Satisfaction Guarantee: We're confident Purina One will make a healthy difference in your pet. If for any reason you're not satisfied with this purchase, contact us and we'll refund your purchase price. PurinaOne.com. how2recycle.info. Facebook. PurinaOne.com. Twitter. Facebook. Follow us at Purina.com. We're listening. Visit us online at Purina.com or call 1-866-Purina1 (1-866-787-4621). Every ingredient has a purpose. PurinaOne.com/ingredients. Purina One dry and wet recipes provide nutrition for lifelong whole body health. Discover more at PurinaOne.com. Crafted in Purina-owned facilities in the USA. Give your cat the nutrition she needs to maintain a healthy weight with Purina ONE +Plus Ideal Weight High Protein, Natural With Added Vitamins, Minerals and Nutrients dry cat food. Crafted by a veterinarian-recommended brand, this Purina ONE cat kibble combines the power of nature and research to help spayed and neutered cats maintain a healthy weight. We craft this weight management cat food with L-carnitine and a SmartBlend of high-quality ingredients to help your cat burn fat and maintain a healthy weight. With 0 percent fillers, you know every ingredient has a purpose in her dish. The high protein cat food recipe starts with real turkey as the number 1 ingredient and contains 42 percent protein to meet her protein requirements as a carnivore and help support her strong muscles, including her heathy heart. Plus, grains and accents of real vegetables come together for a natural cat food with added vitamins, minerals and nutrients that provides the 100 percent complete and balanced nutrition your adult cat needs to thrive. Serve up the delicious taste and satisfying crunchy texture of this premium cat food kibble, and see the results Purina ONE can make in your cat.; Manage your cat's weight with Purina ONE +Plus Ideal Weight High Protein, Natural With Added Vitamins, Minerals and Nutrients dry cat food. The high protein recipe helps support strong muscles.",https://target.scene7.com/is/image/Target/GUEST_4a31d11c-4627-4db4-81aa-0c8007ae7b1a
21000008896,Twisted Ranch Cheesy Smoked Bacon Dressing 13 fl. oz. Bottle,Twisted Ranch,Batch No. 1022. Process: Who doesn’t love bacon mac n cheese!? Let’s turn it into ranch! The Result: Tastes just like mom used to make! Cheesy with a smoky twist test out on grilled cheese or?,https://target.scene7.com/is/image/Target/GUEST_f852425f-f835-4bfb-9f7a-1e249c4aabaa
51000275585,Campbell's Mini Cups Double Noodle Soup 4 - 7 oz Bowls,Campbell's,"Noodles in chicken broth. No artificial flavors. 70 calories per bowl. The ingredients from corn in this product come from genetically modified crops. For information about GMO ingredients, visit: WhatsinMyFood.com. 4 mini cups. New! Microwavable. www.campbells.com. Questions or comments? Call us at 1-800-257-8443.",https://target.scene7.com/is/image/Target/GUEST_08b20117-21a4-4b79-8b6b-5112f419e12b
21000643462,"Kraft Buttermilk Ranch Dressing, 16 fl oz Bottle",Kraft,"110 calories per 2 tbsp. See nutrition information for sodium content. Yes to the taste you love. Made with real buttermilk. No synthetic colors. No high fructose corn syrup. kraftdressings.com. Scan for info. Visit us at: kraftheinzcompany.com. 1-800-847-1997 please have package available. recipes at kraftdressings.com. Kraft Buttermilk Ranch Dressing adds zesty, tangy ranch flavor to almost anything. Bursting with real buttermilk, this family favorite buttermilk dressing delivers mouthwatering flavor in every bite. This bottled dressing is thick enough for spreading or dipping, and it adds a wonderful texture to salads. This restaurant style multi use dressing contains no high fructose corn syrup and no artificial colors. Try ranch dressing on salads, sandwiches and burgers or as a dipping sauce for chicken or fresh veggies. Each 16 fluid ounce squeezable dressing bottle comes with a convenient applicator top so you can add the perfect amount to all your favorite dishes.",https://target.scene7.com/is/image/Target/GUEST_5869642b-e16b-46d2-9d9e-dfcfaafc410d
44600321509,Clorox Fabric Sanitizer 24 fl oz,Clorox,"Clorox® Fabric Sanitizer Spray gets right to the source of tough fabric odors while killing 99.9% of odor-causing bacteria. This heavy duty pre-treatment spray penetrates deep into fibers to eliminate laundry odors and tough stains, as it leaves behind a fresh clean scent. The bleach-free formula sanitizes and removes odor-causing bacteria, including odors that detergents may leave behind. Perfect for the unexpected diaper blowout, food and pet odors, stinky towels, sweaty clothes, children’s sports uniforms and anything else life throws at you. This spray formula helps freshen up fabrics, remove tough stains, and extend the life of your garments by eliminating odors. Safe for colored fabrics and whites, and compatible for all machines. Power through life’s laundry challenges and eliminate tough odors at their source with the Clorox® brand you can trust.",https://target.scene7.com/is/image/Target/GUEST_12936f06-f113-44f5-9720-0eb7e92d290c
37000875888,Tide Ultra Stain Release Original Original Detergent 2.72 LT,Tide,"Tide Ultra Stain Release HE Turbo Clean Liquid Laundry Detergent offers the brilliant clean you know and love plus is supercharged with specially formulated ingredients to help remove up to 99% of everyday stains, including greasy food stains (1).It is recommended by leading high efficiency washing machine manufacturers (2).Try Tide PODS with 3-in-1 chamber technology that cleans, protects colors and fights stains even in cold water.(1) vs. Tide Original(2) Based on co-marketing agreementsTide Ultra Stain Release HE Turbo Clean Liquid Laundry Detergent offers the brilliant clean you know and love plus is supercharged with specially formulated ingredients to help remove up to 99% of everyday stains, including greasy food stains (1).It is recommended by leading high efficiency washing machine manufacturers (2).",https://target.scene7.com/is/image/Target/GUEST_eb3fb94c-ab57-46c9-9a2a-36f09e84264c
603084547463,GROW STRONG FORTIFYING CONDITIONER,GARNIER,"For stronger, healthier hair. System for 3x less breakage. Weak, fragile hair? Fructis combines a natural superfruit with scientific ingredients in its exclusive fortifying system, for stronger, healthier hair. The grow strong conditioner is infused with our exclusive duo of ingredients: apple extract, ceramide. Visible results: hair is stronger to resist breakage. 3x less breakage with system of shampoo & conditioner. No Parabens: gentle for everyday use. Cruelty free. Yes Vegan Formula: No animal derived ingredients. Garnier Commits To Greener Beauty: more information on garnierusa.com. Eco-Designed Formulas: We track the biodegradability & water footprint of our formulas. Renewable Energy: Produced in a plant powered by no less than 45% renewable energy.",https://target.scene7.com/is/image/Target/GUEST_2f435b15-ac51-4010-8ef5-03cc3ec4117e
